start,kwh,is_offpeak,ev_flag,ev_kwh,home_kwh
2025-07-01 00:00:00+01:00,0.137,True,False,0.0,0.137
2025-07-01 00:30:00+01:00,0.133,True,False,0.0,0.133
2025-07-01 01:00:00+01:00,0.111,True,False,0.0,0.111
2025-07-01 01:30:00+01:00,0.109,True,False,0.0,0.109
2025-07-01 02:00:00+01:00,0.109,True,False,0.0,0.109
2025-07-01 02:30:00+01:00,0.101,True,False,0.0,0.101
2025-07-01 03:00:00+01:00,0.096,True,False,0.0,0.096
2025-07-01 03:30:00+01:00,0.107,True,False,0.0,0.107
2025-07-01 04:00:00+01:00,0.116,True,False,0.0,0.116
2025-07-01 04:30:00+01:00,0.099,True,False,0.0,0.099
2025-07-01 05:00:00+01:00,0.094,False,False,0.0,0.094
2025-07-01 05:30:00+01:00,0.1,False,False,0.0,0.1
2025-07-01 06:00:00+01:00,0.112,False,False,0.0,0.112
2025-07-01 06:30:00+01:00,0.121,False,False,0.0,0.121
2025-07-01 07:00:00+01:00,0.304,False,False,0.0,0.304
2025-07-01 07:30:00+01:00,0.426,False,False,0.0,0.426
2025-07-01 08:00:00+01:00,0.32,False,False,0.0,0.32
2025-07-01 08:30:00+01:00,0.245,False,False,0.0,0.245
2025-07-01 09:00:00+01:00,0.27,False,False,0.0,0.27
2025-07-01 09:30:00+01:00,0.372,False,False,0.0,0.372
2025-07-01 10:00:00+01:00,0.293,False,False,0.0,0.293
2025-07-01 10:30:00+01:00,0.349,False,False,0.0,0.349
2025-07-01 11:00:00+01:00,0.838,False,False,0.0,0.838
2025-07-01 11:30:00+01:00,0.36,False,False,0.0,0.36
2025-07-01 12:00:00+01:00,0.313,False,False,0.0,0.313
2025-07-01 12:30:00+01:00,0.28,False,False,0.0,0.28
2025-07-01 13:00:00+01:00,0.85,False,False,0.0,0.85
2025-07-01 13:30:00+01:00,0.782,False,False,0.0,0.782
2025-07-01 14:00:00+01:00,0.801,False,False,0.0,0.801
2025-07-01 14:30:00+01:00,0.709,False,False,0.0,0.709
2025-07-01 15:00:00+01:00,0.686,False,False,0.0,0.686
2025-07-01 15:30:00+01:00,0.749,False,False,0.0,0.749
2025-07-01 16:00:00+01:00,0.339,False,False,0.0,0.339
2025-07-01 16:30:00+01:00,0.403,False,False,0.0,0.403
2025-07-01 17:00:00+01:00,0.37,False,False,0.0,0.37
2025-07-01 17:30:00+01:00,0.596,False,False,0.0,0.596
2025-07-01 18:00:00+01:00,0.409,False,False,0.0,0.409
2025-07-01 18:30:00+01:00,0.339,False,False,0.0,0.339
2025-07-01 19:00:00+01:00,0.34,False,False,0.0,0.34
2025-07-01 19:30:00+01:00,0.586,False,False,0.0,0.586
2025-07-01 20:00:00+01:00,0.335,False,False,0.0,0.335
2025-07-01 20:30:00+01:00,0.284,False,False,0.0,0.284
2025-07-01 21:00:00+01:00,2.797,False,False,0.0,2.797
2025-07-01 21:30:00+01:00,0.196,False,False,0.0,0.196
2025-07-01 22:00:00+01:00,2.543,False,True,2.375,0.16800000000000015
2025-07-01 22:30:00+01:00,2.572,False,True,2.4290000000000003,0.1429999999999998
2025-07-01 23:00:00+01:00,3.804,True,True,3.6854999999999998,0.11850000000000005
2025-07-01 23:30:00+01:00,0.443,True,False,0.0,0.443
2025-07-02 00:00:00+01:00,3.837,True,True,3.742,0.0950000000000002
2025-07-02 00:30:00+01:00,3.811,True,True,3.721,0.08999999999999986
2025-07-02 01:00:00+01:00,3.811,True,True,3.723,0.08800000000000008
2025-07-02 01:30:00+01:00,3.861,True,True,3.7750000000000004,0.08599999999999985
2025-07-02 02:00:00+01:00,3.823,True,True,3.738,0.08499999999999996
2025-07-02 02:30:00+01:00,3.831,True,True,3.753,0.07799999999999985
2025-07-02 03:00:00+01:00,3.833,True,True,3.7590000000000003,0.07399999999999984
2025-07-02 03:30:00+01:00,3.808,True,True,3.7329999999999997,0.07500000000000018
2025-07-02 04:00:00+01:00,3.829,True,True,3.7550000000000003,0.07399999999999984
2025-07-02 04:30:00+01:00,3.835,True,True,3.762,0.07299999999999995
2025-07-02 05:00:00+01:00,3.825,False,True,3.7520000000000002,0.07299999999999995
2025-07-02 05:30:00+01:00,3.793,False,True,3.717,0.07600000000000007
2025-07-02 06:00:00+01:00,0.14,False,False,0.0,0.14
2025-07-02 06:30:00+01:00,0.126,False,False,0.0,0.126
2025-07-02 07:00:00+01:00,0.167,False,False,0.0,0.167
2025-07-02 07:30:00+01:00,0.547,False,False,0.0,0.547
2025-07-02 08:00:00+01:00,0.574,False,False,0.0,0.574
2025-07-02 08:30:00+01:00,0.157,False,False,0.0,0.157
2025-07-02 09:00:00+01:00,0.146,False,False,0.0,0.146
2025-07-02 09:30:00+01:00,0.181,False,False,0.0,0.181
2025-07-02 10:00:00+01:00,0.194,False,False,0.0,0.194
2025-07-02 10:30:00+01:00,0.228,False,False,0.0,0.228
2025-07-02 11:00:00+01:00,0.291,False,False,0.0,0.291
2025-07-02 11:30:00+01:00,0.234,False,False,0.0,0.234
2025-07-02 12:00:00+01:00,0.21,False,False,0.0,0.21
2025-07-02 12:30:00+01:00,0.217,False,False,0.0,0.217
2025-07-02 13:00:00+01:00,0.213,False,False,0.0,0.213
2025-07-02 13:30:00+01:00,0.208,False,False,0.0,0.208
2025-07-02 14:00:00+01:00,0.234,False,False,0.0,0.234
2025-07-02 14:30:00+01:00,0.266,False,False,0.0,0.266
2025-07-02 15:00:00+01:00,0.241,False,False,0.0,0.241
2025-07-02 15:30:00+01:00,0.172,False,False,0.0,0.172
2025-07-02 16:00:00+01:00,0.444,False,False,0.0,0.444
2025-07-02 16:30:00+01:00,1.106,False,False,0.0,1.106
2025-07-02 17:00:00+01:00,0.324,False,False,0.0,0.324
2025-07-02 17:30:00+01:00,0.344,False,False,0.0,0.344
2025-07-02 18:00:00+01:00,0.35,False,False,0.0,0.35
2025-07-02 18:30:00+01:00,0.306,False,False,0.0,0.306
2025-07-02 19:00:00+01:00,0.241,False,False,0.0,0.241
2025-07-02 19:30:00+01:00,0.155,False,False,0.0,0.155
2025-07-02 20:00:00+01:00,0.214,False,False,0.0,0.214
2025-07-02 20:30:00+01:00,0.306,False,False,0.0,0.306
2025-07-02 21:00:00+01:00,0.303,False,False,0.0,0.303
2025-07-02 21:30:00+01:00,0.325,False,False,0.0,0.325
2025-07-02 22:00:00+01:00,0.12,False,False,0.0,0.12
2025-07-02 22:30:00+01:00,0.09,False,False,0.0,0.09
2025-07-02 23:00:00+01:00,0.088,True,False,0.0,0.088
2025-07-02 23:30:00+01:00,0.087,True,False,0.0,0.087
2025-07-03 00:00:00+01:00,0.1,True,False,0.0,0.1
2025-07-03 00:30:00+01:00,0.077,True,False,0.0,0.077
2025-07-03 01:00:00+01:00,0.084,True,False,0.0,0.084
2025-07-03 01:30:00+01:00,0.087,True,False,0.0,0.087
2025-07-03 02:00:00+01:00,0.137,True,False,0.0,0.137
2025-07-03 02:30:00+01:00,0.08,True,False,0.0,0.08
2025-07-03 03:00:00+01:00,0.076,True,False,0.0,0.076
2025-07-03 03:30:00+01:00,0.077,True,False,0.0,0.077
2025-07-03 04:00:00+01:00,0.074,True,False,0.0,0.074
2025-07-03 04:30:00+01:00,0.075,True,False,0.0,0.075
2025-07-03 05:00:00+01:00,0.074,False,False,0.0,0.074
2025-07-03 05:30:00+01:00,0.09,False,False,0.0,0.09
2025-07-03 06:00:00+01:00,0.079,False,False,0.0,0.079
2025-07-03 06:30:00+01:00,0.086,False,False,0.0,0.086
2025-07-03 07:00:00+01:00,0.703,False,False,0.0,0.703
2025-07-03 07:30:00+01:00,0.582,False,False,0.0,0.582
2025-07-03 08:00:00+01:00,0.496,False,False,0.0,0.496
2025-07-03 08:30:00+01:00,0.567,False,False,0.0,0.567
2025-07-03 09:00:00+01:00,0.595,False,False,0.0,0.595
2025-07-03 09:30:00+01:00,0.468,False,False,0.0,0.468
2025-07-03 10:00:00+01:00,1.23,False,False,0.0,1.23
2025-07-03 10:30:00+01:00,1.017,False,False,0.0,1.017
2025-07-03 11:00:00+01:00,0.476,False,False,0.0,0.476
2025-07-03 11:30:00+01:00,0.571,False,False,0.0,0.571
2025-07-03 12:00:00+01:00,0.893,False,False,0.0,0.893
2025-07-03 12:30:00+01:00,0.795,False,False,0.0,0.795
2025-07-03 13:00:00+01:00,0.385,False,False,0.0,0.385
2025-07-03 13:30:00+01:00,0.511,False,False,0.0,0.511
2025-07-03 14:00:00+01:00,0.625,False,False,0.0,0.625
2025-07-03 14:30:00+01:00,0.679,False,False,0.0,0.679
2025-07-03 15:00:00+01:00,0.783,False,False,0.0,0.783
2025-07-03 15:30:00+01:00,0.708,False,False,0.0,0.708
2025-07-03 16:00:00+01:00,0.614,False,False,0.0,0.614
2025-07-03 16:30:00+01:00,0.503,False,False,0.0,0.503
2025-07-03 17:00:00+01:00,0.392,False,False,0.0,0.392
2025-07-03 17:30:00+01:00,0.852,False,False,0.0,0.852
2025-07-03 18:00:00+01:00,0.476,False,False,0.0,0.476
2025-07-03 18:30:00+01:00,0.234,False,False,0.0,0.234
2025-07-03 19:00:00+01:00,0.904,False,False,0.0,0.904
2025-07-03 19:30:00+01:00,1.006,False,False,0.0,1.006
2025-07-03 20:00:00+01:00,0.408,False,False,0.0,0.408
2025-07-03 20:30:00+01:00,0.157,False,False,0.0,0.157
2025-07-03 21:00:00+01:00,0.141,False,False,0.0,0.141
2025-07-03 21:30:00+01:00,0.141,False,False,0.0,0.141
2025-07-03 22:00:00+01:00,0.122,False,False,0.0,0.122
2025-07-03 22:30:00+01:00,0.104,False,False,0.0,0.104
2025-07-03 23:00:00+01:00,0.104,True,False,0.0,0.104
2025-07-03 23:30:00+01:00,0.1,True,False,0.0,0.1
2025-07-04 00:00:00+01:00,0.109,True,False,0.0,0.109
2025-07-04 00:30:00+01:00,0.09,True,False,0.0,0.09
2025-07-04 01:00:00+01:00,0.097,True,False,0.0,0.097
2025-07-04 01:30:00+01:00,0.097,True,False,0.0,0.097
2025-07-04 02:00:00+01:00,0.115,True,False,0.0,0.115
2025-07-04 02:30:00+01:00,0.128,True,False,0.0,0.128
2025-07-04 03:00:00+01:00,0.093,True,False,0.0,0.093
2025-07-04 03:30:00+01:00,0.086,True,False,0.0,0.086
2025-07-04 04:00:00+01:00,0.086,True,False,0.0,0.086
2025-07-04 04:30:00+01:00,0.086,True,False,0.0,0.086
2025-07-04 05:00:00+01:00,0.085,False,False,0.0,0.085
2025-07-04 05:30:00+01:00,0.096,False,False,0.0,0.096
2025-07-04 06:00:00+01:00,0.1,False,False,0.0,0.1
2025-07-04 06:30:00+01:00,0.098,False,False,0.0,0.098
2025-07-04 07:00:00+01:00,0.475,False,False,0.0,0.475
2025-07-04 07:30:00+01:00,0.479,False,False,0.0,0.479
2025-07-04 08:00:00+01:00,0.611,False,False,0.0,0.611
2025-07-04 08:30:00+01:00,0.439,False,False,0.0,0.439
2025-07-04 09:00:00+01:00,0.215,False,False,0.0,0.215
2025-07-04 09:30:00+01:00,0.167,False,False,0.0,0.167
2025-07-04 10:00:00+01:00,0.165,False,False,0.0,0.165
2025-07-04 10:30:00+01:00,0.191,False,False,0.0,0.191
2025-07-04 11:00:00+01:00,0.271,False,False,0.0,0.271
2025-07-04 11:30:00+01:00,0.179,False,False,0.0,0.179
2025-07-04 12:00:00+01:00,0.169,False,False,0.0,0.169
2025-07-04 12:30:00+01:00,0.172,False,False,0.0,0.172
2025-07-04 13:00:00+01:00,0.172,False,False,0.0,0.172
2025-07-04 13:30:00+01:00,0.169,False,False,0.0,0.169
2025-07-04 14:00:00+01:00,0.187,False,False,0.0,0.187
2025-07-04 14:30:00+01:00,0.21,False,False,0.0,0.21
2025-07-04 15:00:00+01:00,0.19,False,False,0.0,0.19
2025-07-04 15:30:00+01:00,0.623,False,False,0.0,0.623
2025-07-04 16:00:00+01:00,0.954,False,False,0.0,0.954
2025-07-04 16:30:00+01:00,1.373,False,False,0.0,1.373
2025-07-04 17:00:00+01:00,0.578,False,False,0.0,0.578
2025-07-04 17:30:00+01:00,1.042,False,False,0.0,1.042
2025-07-04 18:00:00+01:00,0.863,False,False,0.0,0.863
2025-07-04 18:30:00+01:00,0.231,False,False,0.0,0.231
2025-07-04 19:00:00+01:00,0.28,False,False,0.0,0.28
2025-07-04 19:30:00+01:00,0.173,False,False,0.0,0.173
2025-07-04 20:00:00+01:00,0.166,False,False,0.0,0.166
2025-07-04 20:30:00+01:00,0.18,False,False,0.0,0.18
2025-07-04 21:00:00+01:00,0.178,False,False,0.0,0.178
2025-07-04 21:30:00+01:00,0.225,False,False,0.0,0.225
2025-07-04 22:00:00+01:00,0.491,False,False,0.0,0.491
2025-07-04 22:30:00+01:00,3.852,False,True,3.709,0.1429999999999998
2025-07-04 23:00:00+01:00,3.881,True,True,3.7624999999999997,0.11850000000000005
2025-07-04 23:30:00+01:00,3.824,True,True,3.7199999999999998,0.10400000000000009
2025-07-05 00:00:00+01:00,3.818,True,True,3.723,0.0950000000000002
2025-07-05 00:30:00+01:00,2.122,True,True,2.032,0.08999999999999986
2025-07-05 01:00:00+01:00,0.129,True,False,0.0,0.129
2025-07-05 01:30:00+01:00,0.103,True,False,0.0,0.103
2025-07-05 02:00:00+01:00,0.097,True,False,0.0,0.097
2025-07-05 02:30:00+01:00,0.09,True,False,0.0,0.09
2025-07-05 03:00:00+01:00,0.089,True,False,0.0,0.089
2025-07-05 03:30:00+01:00,0.096,True,False,0.0,0.096
2025-07-05 04:00:00+01:00,0.093,True,False,0.0,0.093
2025-07-05 04:30:00+01:00,0.094,True,False,0.0,0.094
2025-07-05 05:00:00+01:00,0.094,False,False,0.0,0.094
2025-07-05 05:30:00+01:00,0.09,False,False,0.0,0.09
2025-07-05 06:00:00+01:00,0.098,False,False,0.0,0.098
2025-07-05 06:30:00+01:00,0.099,False,False,0.0,0.099
2025-07-05 07:00:00+01:00,0.236,False,False,0.0,0.236
2025-07-05 07:30:00+01:00,1.263,False,False,0.0,1.263
2025-07-05 08:00:00+01:00,0.546,False,False,0.0,0.546
2025-07-05 08:30:00+01:00,0.489,False,False,0.0,0.489
2025-07-05 09:00:00+01:00,0.35,False,False,0.0,0.35
2025-07-05 09:30:00+01:00,0.611,False,False,0.0,0.611
2025-07-05 10:00:00+01:00,0.258,False,False,0.0,0.258
2025-07-05 10:30:00+01:00,0.347,False,False,0.0,0.347
2025-07-05 11:00:00+01:00,0.724,False,False,0.0,0.724
2025-07-05 11:30:00+01:00,0.343,False,False,0.0,0.343
2025-07-05 12:00:00+01:00,0.278,False,False,0.0,0.278
2025-07-05 12:30:00+01:00,0.288,False,False,0.0,0.288
2025-07-05 13:00:00+01:00,0.203,False,False,0.0,0.203
2025-07-05 13:30:00+01:00,0.204,False,False,0.0,0.204
2025-07-05 14:00:00+01:00,0.209,False,False,0.0,0.209
2025-07-05 14:30:00+01:00,0.215,False,False,0.0,0.215
2025-07-05 15:00:00+01:00,0.148,False,False,0.0,0.148
2025-07-05 15:30:00+01:00,0.126,False,False,0.0,0.126
2025-07-05 16:00:00+01:00,0.128,False,False,0.0,0.128
2025-07-05 16:30:00+01:00,0.15,False,False,0.0,0.15
2025-07-05 17:00:00+01:00,0.148,False,False,0.0,0.148
2025-07-05 17:30:00+01:00,0.147,False,False,0.0,0.147
2025-07-05 18:00:00+01:00,0.146,False,False,0.0,0.146
2025-07-05 18:30:00+01:00,0.149,False,False,0.0,0.149
2025-07-05 19:00:00+01:00,0.122,False,False,0.0,0.122
2025-07-05 19:30:00+01:00,0.122,False,False,0.0,0.122
2025-07-05 20:00:00+01:00,0.109,False,False,0.0,0.109
2025-07-05 20:30:00+01:00,0.082,False,False,0.0,0.082
2025-07-05 21:00:00+01:00,0.082,False,False,0.0,0.082
2025-07-05 21:30:00+01:00,0.084,False,False,0.0,0.084
2025-07-05 22:00:00+01:00,0.084,False,False,0.0,0.084
2025-07-05 22:30:00+01:00,0.085,False,False,0.0,0.085
2025-07-05 23:00:00+01:00,0.079,True,False,0.0,0.079
2025-07-05 23:30:00+01:00,0.083,True,False,0.0,0.083
2025-07-06 00:00:00+01:00,0.083,True,False,0.0,0.083
2025-07-06 00:30:00+01:00,0.082,True,False,0.0,0.082
2025-07-06 01:00:00+01:00,0.083,True,False,0.0,0.083
2025-07-06 01:30:00+01:00,0.083,True,False,0.0,0.083
2025-07-06 02:00:00+01:00,0.085,True,False,0.0,0.085
2025-07-06 02:30:00+01:00,0.07,True,False,0.0,0.07
2025-07-06 03:00:00+01:00,0.072,True,False,0.0,0.072
2025-07-06 03:30:00+01:00,0.072,True,False,0.0,0.072
2025-07-06 04:00:00+01:00,0.071,True,False,0.0,0.071
2025-07-06 04:30:00+01:00,0.072,True,False,0.0,0.072
2025-07-06 05:00:00+01:00,0.071,False,False,0.0,0.071
2025-07-06 05:30:00+01:00,0.065,False,False,0.0,0.065
2025-07-06 06:00:00+01:00,0.083,False,False,0.0,0.083
2025-07-06 06:30:00+01:00,0.084,False,False,0.0,0.084
2025-07-06 07:00:00+01:00,0.114,False,False,0.0,0.114
2025-07-06 07:30:00+01:00,0.113,False,False,0.0,0.113
2025-07-06 08:00:00+01:00,0.113,False,False,0.0,0.113
2025-07-06 08:30:00+01:00,0.084,False,False,0.0,0.084
2025-07-06 09:00:00+01:00,0.093,False,False,0.0,0.093
2025-07-06 09:30:00+01:00,0.095,False,False,0.0,0.095
2025-07-06 10:00:00+01:00,0.093,False,False,0.0,0.093
2025-07-06 10:30:00+01:00,0.093,False,False,0.0,0.093
2025-07-06 11:00:00+01:00,0.093,False,False,0.0,0.093
2025-07-06 11:30:00+01:00,0.096,False,False,0.0,0.096
2025-07-06 12:00:00+01:00,0.087,False,False,0.0,0.087
2025-07-06 12:30:00+01:00,0.093,False,False,0.0,0.093
2025-07-06 13:00:00+01:00,0.093,False,False,0.0,0.093
2025-07-06 13:30:00+01:00,0.093,False,False,0.0,0.093
2025-07-06 14:00:00+01:00,0.092,False,False,0.0,0.092
2025-07-06 14:30:00+01:00,0.094,False,False,0.0,0.094
2025-07-06 15:00:00+01:00,0.095,False,False,0.0,0.095
2025-07-06 15:30:00+01:00,0.094,False,False,0.0,0.094
2025-07-06 16:00:00+01:00,0.097,False,False,0.0,0.097
2025-07-06 16:30:00+01:00,0.117,False,False,0.0,0.117
2025-07-06 17:00:00+01:00,0.119,False,False,0.0,0.119
2025-07-06 17:30:00+01:00,0.118,False,False,0.0,0.118
2025-07-06 18:00:00+01:00,0.117,False,False,0.0,0.117
2025-07-06 18:30:00+01:00,0.814,False,False,0.0,0.814
2025-07-06 19:00:00+01:00,0.766,False,False,0.0,0.766
2025-07-06 19:30:00+01:00,0.375,False,False,0.0,0.375
2025-07-06 20:00:00+01:00,0.226,False,False,0.0,0.226
2025-07-06 20:30:00+01:00,0.208,False,False,0.0,0.208
2025-07-06 21:00:00+01:00,0.501,False,False,0.0,0.501
2025-07-06 21:30:00+01:00,0.267,False,False,0.0,0.267
2025-07-06 22:00:00+01:00,0.181,False,False,0.0,0.181
2025-07-06 22:30:00+01:00,0.115,False,False,0.0,0.115
2025-07-06 23:00:00+01:00,0.096,True,False,0.0,0.096
2025-07-06 23:30:00+01:00,0.078,True,False,0.0,0.078
2025-07-07 00:00:00+01:00,0.082,True,False,0.0,0.082
2025-07-07 00:30:00+01:00,0.082,True,False,0.0,0.082
2025-07-07 01:00:00+01:00,0.082,True,False,0.0,0.082
2025-07-07 01:30:00+01:00,0.082,True,False,0.0,0.082
2025-07-07 02:00:00+01:00,0.081,True,False,0.0,0.081
2025-07-07 02:30:00+01:00,0.082,True,False,0.0,0.082
2025-07-07 03:00:00+01:00,0.061,True,False,0.0,0.061
2025-07-07 03:30:00+01:00,0.07,True,False,0.0,0.07
2025-07-07 04:00:00+01:00,0.069,True,False,0.0,0.069
2025-07-07 04:30:00+01:00,0.069,True,False,0.0,0.069
2025-07-07 05:00:00+01:00,0.063,False,False,0.0,0.063
2025-07-07 05:30:00+01:00,0.071,False,False,0.0,0.071
2025-07-07 06:00:00+01:00,0.081,False,False,0.0,0.081
2025-07-07 06:30:00+01:00,0.082,False,False,0.0,0.082
2025-07-07 07:00:00+01:00,0.42,False,False,0.0,0.42
2025-07-07 07:30:00+01:00,0.257,False,False,0.0,0.257
2025-07-07 08:00:00+01:00,0.85,False,False,0.0,0.85
2025-07-07 08:30:00+01:00,0.297,False,False,0.0,0.297
2025-07-07 09:00:00+01:00,1.322,False,False,0.0,1.322
2025-07-07 09:30:00+01:00,0.316,False,False,0.0,0.316
2025-07-07 10:00:00+01:00,0.293,False,False,0.0,0.293
2025-07-07 10:30:00+01:00,0.34,False,False,0.0,0.34
2025-07-07 11:00:00+01:00,0.284,False,False,0.0,0.284
2025-07-07 11:30:00+01:00,0.283,False,False,0.0,0.283
2025-07-07 12:00:00+01:00,0.791,False,False,0.0,0.791
2025-07-07 12:30:00+01:00,0.533,False,False,0.0,0.533
2025-07-07 13:00:00+01:00,0.194,False,False,0.0,0.194
2025-07-07 13:30:00+01:00,0.203,False,False,0.0,0.203
2025-07-07 14:00:00+01:00,0.261,False,False,0.0,0.261
2025-07-07 14:30:00+01:00,0.2,False,False,0.0,0.2
2025-07-07 15:00:00+01:00,0.229,False,False,0.0,0.229
2025-07-07 15:30:00+01:00,0.226,False,False,0.0,0.226
2025-07-07 16:00:00+01:00,0.799,False,False,0.0,0.799
2025-07-07 16:30:00+01:00,0.711,False,False,0.0,0.711
2025-07-07 17:00:00+01:00,0.374,False,False,0.0,0.374
2025-07-07 17:30:00+01:00,0.324,False,False,0.0,0.324
2025-07-07 18:00:00+01:00,0.496,False,False,0.0,0.496
2025-07-07 18:30:00+01:00,0.341,False,False,0.0,0.341
2025-07-07 19:00:00+01:00,0.261,False,False,0.0,0.261
2025-07-07 19:30:00+01:00,0.223,False,False,0.0,0.223
2025-07-07 20:00:00+01:00,0.459,False,False,0.0,0.459
2025-07-07 20:30:00+01:00,0.271,False,False,0.0,0.271
2025-07-07 21:00:00+01:00,0.474,False,False,0.0,0.474
2025-07-07 21:30:00+01:00,0.541,False,False,0.0,0.541
2025-07-07 22:00:00+01:00,0.155,False,False,0.0,0.155
2025-07-07 22:30:00+01:00,0.11,False,False,0.0,0.11
2025-07-07 23:00:00+01:00,0.112,True,False,0.0,0.112
2025-07-07 23:30:00+01:00,0.09,True,False,0.0,0.09
2025-07-08 00:00:00+01:00,0.104,True,False,0.0,0.104
2025-07-08 00:30:00+01:00,0.137,True,False,0.0,0.137
2025-07-08 01:00:00+01:00,0.098,True,False,0.0,0.098
2025-07-08 01:30:00+01:00,0.098,True,False,0.0,0.098
2025-07-08 02:00:00+01:00,0.095,True,False,0.0,0.095
2025-07-08 02:30:00+01:00,0.087,True,False,0.0,0.087
2025-07-08 03:00:00+01:00,0.085,True,False,0.0,0.085
2025-07-08 03:30:00+01:00,0.089,True,False,0.0,0.089
2025-07-08 04:00:00+01:00,0.087,True,False,0.0,0.087
2025-07-08 04:30:00+01:00,0.082,True,False,0.0,0.082
2025-07-08 05:00:00+01:00,0.084,False,False,0.0,0.084
2025-07-08 05:30:00+01:00,0.087,False,False,0.0,0.087
2025-07-08 06:00:00+01:00,0.095,False,False,0.0,0.095
2025-07-08 06:30:00+01:00,0.109,False,False,0.0,0.109
2025-07-08 07:00:00+01:00,0.713,False,False,0.0,0.713
2025-07-08 07:30:00+01:00,0.924,False,False,0.0,0.924
2025-07-08 08:00:00+01:00,0.454,False,False,0.0,0.454
2025-07-08 08:30:00+01:00,0.263,False,False,0.0,0.263
2025-07-08 09:00:00+01:00,0.462,False,False,0.0,0.462
2025-07-08 09:30:00+01:00,0.316,False,False,0.0,0.316
2025-07-08 10:00:00+01:00,0.461,False,False,0.0,0.461
2025-07-08 10:30:00+01:00,0.381,False,False,0.0,0.381
2025-07-08 11:00:00+01:00,0.35,False,False,0.0,0.35
2025-07-08 11:30:00+01:00,0.202,False,False,0.0,0.202
2025-07-08 12:00:00+01:00,0.187,False,False,0.0,0.187
2025-07-08 12:30:00+01:00,0.189,False,False,0.0,0.189
2025-07-08 13:00:00+01:00,0.309,False,False,0.0,0.309
2025-07-08 13:30:00+01:00,0.265,False,False,0.0,0.265
2025-07-08 14:00:00+01:00,0.248,False,False,0.0,0.248
2025-07-08 14:30:00+01:00,0.255,False,False,0.0,0.255
2025-07-08 15:00:00+01:00,0.323,False,False,0.0,0.323
2025-07-08 15:30:00+01:00,0.572,False,False,0.0,0.572
2025-07-08 16:00:00+01:00,0.804,False,False,0.0,0.804
2025-07-08 16:30:00+01:00,0.351,False,False,0.0,0.351
2025-07-08 17:00:00+01:00,0.356,False,False,0.0,0.356
2025-07-08 17:30:00+01:00,0.356,False,False,0.0,0.356
2025-07-08 18:00:00+01:00,0.304,False,False,0.0,0.304
2025-07-08 18:30:00+01:00,0.268,False,False,0.0,0.268
2025-07-08 19:00:00+01:00,0.345,False,False,0.0,0.345
2025-07-08 19:30:00+01:00,0.358,False,False,0.0,0.358
2025-07-08 20:00:00+01:00,0.146,False,False,0.0,0.146
2025-07-08 20:30:00+01:00,0.148,False,False,0.0,0.148
2025-07-08 21:00:00+01:00,0.485,False,False,0.0,0.485
2025-07-08 21:30:00+01:00,0.27,False,False,0.0,0.27
2025-07-08 22:00:00+01:00,0.312,False,False,0.0,0.312
2025-07-08 22:30:00+01:00,0.204,False,False,0.0,0.204
2025-07-08 23:00:00+01:00,0.097,True,False,0.0,0.097
2025-07-08 23:30:00+01:00,0.1,True,False,0.0,0.1
2025-07-09 00:00:00+01:00,0.098,True,False,0.0,0.098
2025-07-09 00:30:00+01:00,0.098,True,False,0.0,0.098
2025-07-09 01:00:00+01:00,0.098,True,False,0.0,0.098
2025-07-09 01:30:00+01:00,0.098,True,False,0.0,0.098
2025-07-09 02:00:00+01:00,0.108,True,False,0.0,0.108
2025-07-09 02:30:00+01:00,0.081,True,False,0.0,0.081
2025-07-09 03:00:00+01:00,0.086,True,False,0.0,0.086
2025-07-09 03:30:00+01:00,0.086,True,False,0.0,0.086
2025-07-09 04:00:00+01:00,0.087,True,False,0.0,0.087
2025-07-09 04:30:00+01:00,0.087,True,False,0.0,0.087
2025-07-09 05:00:00+01:00,0.083,False,False,0.0,0.083
2025-07-09 05:30:00+01:00,0.083,False,False,0.0,0.083
2025-07-09 06:00:00+01:00,0.098,False,False,0.0,0.098
2025-07-09 06:30:00+01:00,0.097,False,False,0.0,0.097
2025-07-09 07:00:00+01:00,0.424,False,False,0.0,0.424
2025-07-09 07:30:00+01:00,0.587,False,False,0.0,0.587
2025-07-09 08:00:00+01:00,0.513,False,False,0.0,0.513
2025-07-09 08:30:00+01:00,0.214,False,False,0.0,0.214
2025-07-09 09:00:00+01:00,0.186,False,False,0.0,0.186
2025-07-09 09:30:00+01:00,0.193,False,False,0.0,0.193
2025-07-09 10:00:00+01:00,0.182,False,False,0.0,0.182
2025-07-09 10:30:00+01:00,0.181,False,False,0.0,0.181
2025-07-09 11:00:00+01:00,0.191,False,False,0.0,0.191
2025-07-09 11:30:00+01:00,0.263,False,False,0.0,0.263
2025-07-09 12:00:00+01:00,0.272,False,False,0.0,0.272
2025-07-09 12:30:00+01:00,0.196,False,False,0.0,0.196
2025-07-09 13:00:00+01:00,0.212,False,False,0.0,0.212
2025-07-09 13:30:00+01:00,0.2,False,False,0.0,0.2
2025-07-09 14:00:00+01:00,0.238,False,False,0.0,0.238
2025-07-09 14:30:00+01:00,0.214,False,False,0.0,0.214
2025-07-09 15:00:00+01:00,0.259,False,False,0.0,0.259
2025-07-09 15:30:00+01:00,0.24,False,False,0.0,0.24
2025-07-09 16:00:00+01:00,0.35,False,False,0.0,0.35
2025-07-09 16:30:00+01:00,0.362,False,False,0.0,0.362
